video_id,question_id,type,question_content,templ_values,question_deleted,anser,question,Quest_hindi,ans_hindi,hinglish_question
00006807,21393,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""cello"", ""violin""]",0,yes,Are there cello and violin sound? ,क्या सेलो और वायलिन ध्वनि हैं?,हाँ,kya cello aur Lobina sound hai?
00008339,21394,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00002354,21396,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""cello"", ""violin""]",0,yes,Are there cello and violin sound? ,क्या सेलो और वायलिन ध्वनि हैं?,हाँ,kya cello aur Lobina sound hai?
00005216,21400,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00000797,21405,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00003287,21406,"[""Audio"", ""Comparative""]",Is the <Object> playing longer than the <Object>?,"[""violin"", ""cello""]",0,no,Is the violin playing longer than the cello?,क्या वायलिन सेलो से अधिक देर तक बजता है?,नहीं,kya Lobin ko cello se zyada baja raha hai?
00008932,21407,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""left""]",0,yes,Is the first sound coming from the left instrument?,क्या पहली ध्वनि बाएँ वाद्य यंत्र से आ रही है?,हाँ,kya first sound baad character se aane wala hai?
00004752,21408,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""ukulele""]",0,yes,Is there a ukulele sound?,क्या कोई यूकेलेल ध्वनि है?,हाँ,kya koi ukullee sound hai?
00002744,21410,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""banjo"", ""right"", ""clarinet"", ""left""]",0,no,Is the banjo on the right louder than the clarinet on the left?,क्या दाहिनी ओर का बैंजो बायीं ओर की शहनाई से अधिक तेज़ है?,नहीं,kya clarint se bachne wale the right left par band hai ?
00002623,21411,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003355,21413,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""piano"", ""violin""]",0,yes,Are there piano and violin sound? ,क्या पियानो और वायलिन की ध्वनि है?,हाँ,kya piano aur Loline sound hai?
00003318,21414,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""suona""]",0,yes,Is there a suona sound?,क्या कोई सुओना ध्वनि है?,हाँ,kya sanona sound hai?
00004483,21416,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00008923,21418,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00006616,21427,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""xylophone""]",0,yes,Is there a xylophone sound?,क्या कोई जाइलोफोन ध्वनि है?,हाँ,kya koi xylophone sound hai ?
00003809,21428,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00007437,21430,"[""Visual"", ""Counting""]",Are there <Object> and <Object> instruments in the video?,"[""cello"", ""piano""]",0,yes,Are there cello and piano instruments in the video?,क्या वीडियो में सेलो और पियानो वाद्ययंत्र हैं?,हाँ,kya video me cello aur piano stants hai?
00003399,21431,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003238,21432,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""last"", ""left""]",0,no,Is the last sound coming from the left instrument?,क्या आखिरी ध्वनि बाएं यंत्र से आ रही है?,नहीं,kya last sound se bacha hai lekin usey se ?
00008463,21433,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""accordion""]",0,yes,Is there a accordion in the entire video?,क्या पूरे वीडियो में कोई अकॉर्डियन है?,हाँ,kya entire video me koi congration hai ?
00004917,21434,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00007197,21435,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""left""]",0,yes,Is the first sound coming from the left instrument?,क्या पहली ध्वनि बाएँ वाद्य यंत्र से आ रही है?,हाँ,kya first sound baad character se aane wala hai?
00004234,21438,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005282,21439,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""ukulele""]",0,yes,Is there a ukulele sound?,क्या कोई यूकेलेल ध्वनि है?,हाँ,kya koi ukullee sound hai?
00006806,21440,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""ukulele"", ""right"", ""acoustic_guitar"", ""left""]",0,yes,Is the ukulele on the right more rhythmic than the acoustic_guitar on the left?,क्या दाईं ओर का गिटार बाईं ओर के ध्वनिक गिटार की तुलना में अधिक लयबद्ध है?,हाँ,kya acustic_ guitar se bache se zyada aur laglee par hai ?
00008283,21442,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""flute"", ""left"", ""flute"", ""right""]",0,yes,Is the flute on the left more rhythmic than the flute on the right?,क्या बायीं ओर की बांसुरी दायीं ओर की बांसुरी से अधिक लयबद्ध है?,हाँ,kya baaki lagati par bahut lagati hai se bache se bacha hai?
00003231,21443,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""pipa""]",0,yes,Is there a pipa sound?,क्या कोई पीपा ध्वनि है?,हाँ,kya pipa sound hai?
00005903,21444,"[""Visual"", ""Counting""]",Are there <Object> and <Object> instruments in the video?,"[""violin"", ""trumpet""]",0,no,Are there violin and trumpet instruments in the video?,क्या वीडियो में वायलिन और तुरही वाद्ययंत्र हैं?,नहीं,kya video me voline aur romant characters hai?
00008939,21445,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00001402,21449,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00001429,21455,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""pipa""]",0,yes,Is there a pipa sound?,क्या कोई पीपा ध्वनि है?,हाँ,kya pipa sound hai?
00001668,21456,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005474,21460,"[""Visual"", ""Counting""]",Are there <Object> and <Object> instruments in the video?,"[""banjo"", ""saxophone""]",0,no,Are there banjo and saxophone instruments in the video?,क्या वीडियो में बैंजो और सैक्सोफोन वाद्ययंत्र हैं?,नहीं,kya video me koi break jo aur saxohone stants hai?
00006504,21462,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00006939,21463,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""flute"", ""left"", ""guzheng"", ""right""]",0,yes,Is the flute on the left louder than the guzheng on the right?,क्या बायीं ओर की बांसुरी दायीं ओर की गुझेंग से अधिक ऊंची है?,हाँ,kya guzheng se bache pehle leke par leke par laga hai?
00005841,21465,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""xylophone"", ""left"", ""piano"", ""right""]",0,yes,Is the xylophone on the left more rhythmic than the piano on the right?,क्या बाईं ओर का जाइलोफोन दाईं ओर के पियानो की तुलना में अधिक लयबद्ध है?,हाँ,kya xylophone abhi se piano se bacha hai ?
00004661,21466,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""flute"", ""right"", ""pipa"", ""left""]",0,yes,Is the flute on the right louder than the pipa on the left?,क्या दायीं ओर की बांसुरी बायीं ओर की बांसुरी से अधिक ऊंची है?,हाँ,kya papa se the right loud par lekar hota hai ?
00000744,21467,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""congas""]",0,yes,Is there a congas in the entire video?,क्या पूरे वीडियो में कोई कॉन्गास है?,हाँ,kya entire video me congas hai ?
00007818,21468,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003572,21469,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""cello""]",0,yes,Is there a cello in the entire video?,क्या पूरे वीडियो में कोई सेलो है?,हाँ,kya entire video me koi cello hai ?
